GISJOIN,year,month,dayl,srad,tmax,tmin,vap_pres,prcp,CTY_NAME,State,Region,Division
G51075,2015,Jan,34961.25806,228.0258065,7.016129032,-4.080645161,468.3870968,76,Goochland,Virginia,South Region,South Atlantic Division
G51077,2015,Jan,35306.96774,267.8709677,3,-6.129032258,412.9032258,44,Grayson,Virginia,South Region,South Atlantic Division
G51079,2015,Jan,34782.93548,233.1870968,5.258064516,-4.887096774,441.2903226,53,Greene,Virginia,South Region,South Atlantic Division
G51081,2015,Jan,35262.35484,231.2258065,8.709677419,-2.870967742,517.4193548,104,Greensville,Virginia,South Region,South Atlantic Division
G51083,2015,Jan,35262.35484,244.9548387,8.483870968,-3.758064516,482.5806452,51,Halifax,Virginia,South Region,South Atlantic Division
G51085,2015,Jan,34950.12903,225.8580645,6.903225806,-3.596774194,485.1612903,93,Hanover,Virginia,South Region,South Atlantic Division
G51087,2015,Jan,35039.29032,227.716129,7.483870968,-3.161290323,505.8064516,93,Henrico,Virginia,South Region,South Atlantic Division
G51089,2015,Jan,35262.35484,250.116129,8.096774194,-4.016129032,474.8387097,49,Henry,Virginia,South Region,South Atlantic Division
G51091,2015,Jan,34782.93548,252.9032258,-0.14516129,-9.806451613,310.9677419,78,Highland,Virginia,South Region,South Atlantic Division
G51093,2015,Jan,35217.74194,232.8774194,9.064516129,-2.467741935,525.1612903,100,Isle of Wight,Virginia,South Region,South Atlantic Division
G51095,2015,Jan,35083.90323,223.0709677,7.838709677,-2.209677419,538.0645161,80,James City,Virginia,South Region,South Atlantic Division
G51097,2015,Jan,34961.25806,223.7935484,6.967741935,-2.85483871,514.8387097,98,King and Queen,Virginia,South Region,South Atlantic Division
G51099,2015,Jan,34805.25806,217.4967742,5.741935484,-3.790322581,478.7096774,89,King George,Virginia,South Region,South Atlantic Division
G51101,2015,Jan,34961.25806,222.8645161,7.112903226,-2.935483871,512.2580645,99,King William,Virginia,South Region,South Atlantic Division
G51103,2015,Jan,34961.25806,218.116129,6.870967742,-2.322580645,531.6129032,101,Lancaster,Virginia,South Region,South Atlantic Division
G51105,2015,Jan,35262.35484,243.716129,5.612903226,-5.14516129,437.4193548,75,Lee,Virginia,South Region,South Atlantic Division
G51107,2015,Jan,34526.51613,226.8903226,2.903225806,-6.419354839,392.2580645,91,Loudoun,Virginia,South Region,South Atlantic Division
G51109,2015,Jan,34883.25806,225.3419355,6.338709677,-3.903225806,473.5483871,60,Louisa,Virginia,South Region,South Atlantic Division
G51111,2015,Jan,35206.58065,232.3612903,7.967741935,-3.338709677,495.483871,73,Lunenburg,Virginia,South Region,South Atlantic Division
G51113,2015,Jan,34760.64516,229.883871,5.096774194,-4.806451613,442.5806452,63,Madison,Virginia,South Region,South Atlantic Division
G51115,2015,Jan,35050.45161,222.4516129,7.435483871,-1.790322581,557.4193548,99,Mathews,Virginia,South Region,South Atlantic Division
G51117,2015,Jan,35262.35484,227.716129,8.709677419,-2.85483871,514.8387097,85,Mecklenburg,Virginia,South Region,South Atlantic Division
G51119,2015,Jan,35005.87097,219.2516129,7.177419355,-2.322580645,535.483871,102,Middlesex,Virginia,South Region,South Atlantic Division
G51121,2015,Jan,35139.67742,244.5419355,5.080645161,-5.322580645,433.5483871,30,Montgomery,Virginia,South Region,South Atlantic Division
G51125,2015,Jan,34950.12903,248.6709677,5.661290323,-4.677419355,447.7419355,60,Nelson,Virginia,South Region,South Atlantic Division
G51127,2015,Jan,35050.45161,223.0709677,7.483870968,-2.693548387,522.5806452,101,New Kent,Virginia,South Region,South Atlantic Division
G51131,2015,Jan,35061.6129,218.9419355,7.596774194,-1.032258065,588.3870968,108,Northampton,Virginia,South Region,South Atlantic Division
G51133,2015,Jan,34916.70968,216.4645161,6.564516129,-2.532258065,523.8709677,115,Northumberland,Virginia,South Region,South Atlantic Division
G51135,2015,Jan,35139.67742,233.9096774,7.838709677,-3.709677419,483.8709677,64,Nottoway,Virginia,South Region,South Atlantic Division
G51137,2015,Jan,34805.25806,226.4774194,5.774193548,-4.225806452,463.2258065,51,Orange,Virginia,South Region,South Atlantic Division
G51139,2015,Jan,34682.6129,234.2193548,4.548387097,-5.903225806,407.7419355,67,Page,Virginia,South Region,South Atlantic Division
G51141,2015,Jan,35262.35484,248.3612903,7.193548387,-4.225806452,470.9677419,47,Patrick,Virginia,South Region,South Atlantic Division
G51143,2015,Jan,35240.06452,249.9096774,7.967741935,-4.306451613,463.2258065,45,Pittsylvania,Virginia,South Region,South Atlantic Division
G51145,2015,Jan,35039.29032,226.7870968,7.225806452,-4.112903226,465.8064516,113,Powhatan,Virginia,South Region,South Atlantic Division
G51147,2015,Jan,35128.51613,234.6322581,7.532258065,-3.774193548,481.2903226,57,Prince Edward,Virginia,South Region,South Atlantic Division
G51149,2015,Jan,35139.67742,229.2645161,8.112903226,-3,509.6774194,95,Prince George,Virginia,South Region,South Atlantic Division
G51153,2015,Jan,34660.29032,224,4.225806452,-4.951612903,436.1290323,81,Prince William,Virginia,South Region,South Atlantic Division
G51155,2015,Jan,35162,243.2,5.258064516,-5.241935484,436.1290323,31,Pulaski,Virginia,South Region,South Atlantic Division
G51157,2015,Jan,34660.29032,234.5290323,4.467741935,-5.483870968,421.9354839,69,Rappahannock,Virginia,South Region,South Atlantic Division
G51159,2015,Jan,34883.25806,213.5741935,6.516129032,-2.85483871,514.8387097,132,Richmond,Virginia,South Region,South Atlantic Division
G51161,2015,Jan,35095.03226,234.116129,7,-4.016129032,476.1290323,33,Roanoke,Virginia,South Region,South Atlantic Division
G51163,2015,Jan,34939,241.0322581,5.338709677,-5.112903226,437.4193548,42,Rockbridge,Virginia,South Region,South Atlantic Division
G51165,2015,Jan,34716.06452,228.1290323,4.274193548,-6.258064516,401.2903226,66,Rockingham,Virginia,South Region,South Atlantic Division
G51167,2015,Jan,35206.58065,247.5354839,5.080645161,-5.870967742,418.0645161,54,Russell,Virginia,South Region,South Atlantic Division
G51169,2015,Jan,35262.35484,235.9741935,5.838709677,-4.774193548,455.483871,61,Scott,Virginia,South Region,South Atlantic Division
G51171,2015,Jan,34615.70968,235.0451613,4.048387097,-6.677419355,388.3870968,77,Shenandoah,Virginia,South Region,South Atlantic Division
G51173,2015,Jan,35217.74194,249.083871,5.241935484,-5.919354839,418.0645161,49,Smyth,Virginia,South Region,South Atlantic Division
G51175,2015,Jan,35262.35484,233.9096774,8.903225806,-2.983870968,508.3870968,107,Southampton,Virginia,South Region,South Atlantic Division
G51177,2015,Jan,34816.3871,219.4580645,5.919354839,-4.016129032,472.2580645,76,Spotsylvania,Virginia,South Region,South Atlantic Division
G51179,2015,Jan,34760.64516,215.8451613,5.241935484,-4.370967742,458.0645161,80,Stafford,Virginia,South Region,South Atlantic Division
G51181,2015,Jan,35150.83871,227.2,8.435483871,-2.451612903,527.7419355,104,Surry,Virginia,South Region,South Atlantic Division
G51183,2015,Jan,35206.58065,235.1483871,8.580645161,-3.161290323,500.6451613,90,Sussex,Virginia,South Region,South Atlantic Division
G51185,2015,Jan,35150.83871,250.0129032,4.612903226,-6.112903226,410.3225806,53,Tazewell,Virginia,South Region,South Atlantic Division
G51187,2015,Jan,34593.45161,233.3935484,4.048387097,-6.177419355,401.2903226,67,Warren,Virginia,South Region,South Atlantic Division
G51191,2015,Jan,35262.35484,247.9483871,5.741935484,-5.709677419,425.8064516,53,Washington,Virginia,South Region,South Atlantic Division
G51193,2015,Jan,34838.67742,215.1225806,6.096774194,-3.225806452,499.3548387,127,Westmoreland,Virginia,South Region,South Atlantic Division
G51195,2015,Jan,35195.41935,238.6580645,4.951612903,-5.677419355,420.6451613,55,Wise,Virginia,South Region,South Atlantic Division
G51197,2015,Jan,35206.58065,226.9935484,4.048387097,-5.838709677,419.3548387,33,Wythe,Virginia,South Region,South Atlantic Division
G51199,2015,Jan,35128.51613,220.9032258,8,-1.741935484,560,108,York,Virginia,South Region,South Atlantic Division
G51510,2015,Jan,34615.70968,223.7935484,4.064516129,-4.629032258,450.3225806,103,Alexandria,Virginia,South Region,South Atlantic Division
G51520,2015,Jan,35306.96774,240.4129032,6.629032258,-4.774193548,449.0322581,53,Bristol,Virginia,South Region,South Atlantic Division
G51530,2015,Jan,34961.25806,233.3935484,5.870967742,-4.822580645,446.4516129,46,Buena Vista,Virginia,South Region,South Atlantic Division
G51540,2015,Jan,34883.25806,232.1548387,6.112903226,-4.451612903,454.1935484,47,Charlottesville,Virginia,South Region,South Atlantic Division
G51550,2015,Jan,35262.35484,226.7870968,10.16129032,-1.129032258,584.516129,113,Chesapeake,Virginia,South Region,South Atlantic Division
G51570,2015,Jan,35095.03226,228.4387097,8.225806452,-3,507.0967742,75,Colonial Heights,Virginia,South Region,South Atlantic Division
G51580,2015,Jan,34950.12903,240.9290323,4.951612903,-5.467741935,424.516129,49,Covington,Virginia,South Region,South Atlantic Division
G51590,2015,Jan,35318.12903,249.9096774,8.806451613,-3.725806452,482.5806452,43,Danville,Virginia,South Region,South Atlantic Division
G51595,2015,Jan,35262.35484,231.7419355,8.741935484,-2.85483871,517.4193548,101,Emporia,Virginia,South Region,South Atlantic Division
G51600,2015,Jan,34615.70968,226.1677419,3.580645161,-5.241935484,427.0967742,98,Fairfax,Virginia,South Region,South Atlantic Division
G51610,2015,Jan,34615.70968,225.7548387,3.629032258,-5.048387097,436.1290323,97,Falls Church,Virginia,South Region,South Atlantic Division
G51620,2015,Jan,35262.35484,237.4193548,9.129032258,-3.129032258,503.2258065,95,Franklin,Virginia,South Region,South Atlantic Division
G51630,2015,Jan,34782.93548,215.9483871,5.693548387,-4.064516129,469.6774194,82,Fredericksburg,Virginia,South Region,South Atlantic Division
G51640,2015,Jan,35262.35484,256.6193548,5.209677419,-5.209677419,438.7096774,34,Galax,Virginia,South Region,South Atlantic Division
G51650,2015,Jan,35162,226.4774194,8.838709677,-1,588.3870968,91,Hampton,Virginia,South Region,South Atlantic Division
G51660,2015,Jan,34760.64516,230.6064516,4.322580645,-6.14516129,405.1612903,61,Harrisonburg,Virginia,South Region,South Atlantic Division
G51670,2015,Jan,35095.03226,229.3677419,8.112903226,-2.903225806,512.2580645,81,Hopewell,Virginia,South Region,South Atlantic Division
G51678,2015,Jan,34950.12903,239.2774194,5.483870968,-5.032258065,441.2903226,46,Lexington,Virginia,South Region,South Atlantic Division
G51680,2015,Jan,35061.6129,246.4,7.064516129,-4.35483871,459.3548387,50,Lynchburg,Virginia,South Region,South Atlantic Division
G51683,2015,Jan,34626.87097,222.5548387,4.048387097,-5.112903226,429.6774194,82,Manassas,Virginia,South Region,South Atlantic Division
G51685,2015,Jan,34626.87097,222.5548387,3.983870968,-5.112903226,429.6774194,86,Manassas Park,Virginia,South Region,South Atlantic Division
G51690,2015,Jan,35262.35484,250.2193548,8.080645161,-4.064516129,472.2580645,49,Martinsville,Virginia,South Region,South Atlantic Division
G51700,2015,Jan,35150.83871,228.5419355,8.596774194,-1.403225806,570.3225806,87,Newport News,Virginia,South Region,South Atlantic Division
G51710,2015,Jan,35217.74194,232.6709677,9.370967742,-0.629032258,607.7419355,84,Norfolk,Virginia,South Region,South Atlantic Division
G51720,2015,Jan,35206.58065,223.1741935,4.822580645,-5.612903226,425.8064516,57,Norton,Virginia,South Region,South Atlantic Division
G51730,2015,Jan,35128.51613,229.3677419,8.048387097,-3.209677419,503.2258065,86,Petersburg,Virginia,South Region,South Atlantic Division
G51735,2015,Jan,35139.67742,225.4451613,8.483870968,-1.112903226,583.2258065,88,Poquoson,Virginia,South Region,South Atlantic Division
G51740,2015,Jan,35217.74194,228.9548387,9.516129032,-1.080645161,585.8064516,104,Portsmouth,Virginia,South Region,South Atlantic Division
G51750,2015,Jan,35150.83871,236.5935484,5.258064516,-5.258064516,437.4193548,38,Radford,Virginia,South Region,South Atlantic Division
G51760,2015,Jan,35039.29032,225.3419355,7.677419355,-3.129032258,504.516129,89,Richmond,Virginia,South Region,South Atlantic Division
G51770,2015,Jan,35095.03226,240.4129032,7.387096774,-3.629032258,490.3225806,30,Roanoke,Virginia,South Region,South Atlantic Division
G51775,2015,Jan,35095.03226,240.2064516,7.161290323,-3.806451613,482.5806452,33,Salem,Virginia,South Region,South Atlantic Division
G51790,2015,Jan,34838.67742,238.9677419,4.241935484,-5.983870968,410.3225806,48,Staunton,Virginia,South Region,South Atlantic Division
G51800,2015,Jan,35262.35484,239.0709677,9.596774194,-2.903225806,509.6774194,98,Suffolk,Virginia,South Region,South Atlantic Division
G51810,2015,Jan,35262.35484,224.4129032,9.887096774,0.241935484,647.7419355,101,Virginia Beach,Virginia,South Region,South Atlantic Division
G51820,2015,Jan,34872.09677,236.6967742,4.838709677,-5.274193548,433.5483871,48,Waynesboro,Virginia,South Region,South Atlantic Division
G51830,2015,Jan,35095.03226,223.0709677,7.951612903,-2.048387097,545.8064516,94,Williamsburg,Virginia,South Region,South Atlantic Division
G51840,2015,Jan,34515.3871,231.5354839,3.161290323,-6.580645161,389.6774194,66,Winchester,Virginia,South Region,South Atlantic Division
G53001,2015,Jan,31616.80645,126.8645161,4,-1.693548387,554.8387097,29,Adams,Washington,West Region,Pacific Division
G53003,2015,Jan,31951.25806,145.8580645,6,-1.064516129,583.2258065,18,Asotin,Washington,West Region,Pacific Division
G53005,2015,Jan,31928.96774,123.0451613,4.322580645,-1.822580645,545.8064516,28,Benton,Washington,West Region,Pacific Division
G53007,2015,Jan,31226.67742,167.3290323,2.064516129,-3.935483871,468.3870968,167,Chelan,Washington,West Region,Pacific Division
G53009,2015,Jan,31159.77419,107.3548387,7.516129032,2,717.4193548,372,Clallam,Washington,West Region,Pacific Division
G53011,2015,Jan,32129.64516,149.7806452,9.516129032,1.435483871,689.0322581,132,Clark,Washington,West Region,Pacific Division
G53013,2015,Jan,31928.96774,150.0903226,5.951612903,-1.177419355,572.9032258,46,Columbia,Washington,West Region,Pacific Division
G53015,2015,Jan,31951.25806,129.3419355,9.370967742,2.935483871,766.4516129,180,Cowlitz,Washington,West Region,Pacific Division
G53017,2015,Jan,31271.19355,148.1290323,1.709677419,-4.016129032,464.516129,20,Douglas,Washington,West Region,Pacific Division
G53019,2015,Jan,30970.29032,140.3870968,0.983870968,-4.451612903,452.9032258,44,Ferry,Washington,West Region,Pacific Division
G53021,2015,Jan,31817.48387,123.8709677,4.274193548,-1.338709677,563.8709677,37,Franklin,Washington,West Region,Pacific Division
G53023,2015,Jan,31850.93548,142.1419355,5.806451613,-1.14516129,575.483871,47,Garfield,Washington,West Region,Pacific Division
G53025,2015,Jan,31549.93548,125.6258065,3.177419355,-2.14516129,532.9032258,30,Grant,Washington,West Region,Pacific Division
G53027,2015,Jan,31561.09677,121.9096774,10.74193548,3.241935484,789.6774194,403,Grays Harbor,Washington,West Region,Pacific Division
G53031,2015,Jan,31271.19355,155.9741935,6.903225806,0.661290323,652.9032258,367,Jefferson,Washington,West Region,Pacific Division
G53033,2015,Jan,31404.96774,112.3096774,9,2.85483871,758.7096774,224,King,Washington,West Region,Pacific Division
G53035,2015,Jan,31360.41935,123.0451613,10.12903226,3.677419355,809.0322581,101,Kitsap,Washington,West Region,Pacific Division
G53037,2015,Jan,31561.09677,143.0709677,4.5,-2.161290323,532.9032258,55,Kittitas,Washington,West Region,Pacific Division
G53039,2015,Jan,32085.06452,148.5419355,5.693548387,-1.080645161,578.0645161,52,Klickitat,Washington,West Region,Pacific Division
G53041,2015,Jan,31817.48387,129.6516129,9.209677419,2.096774194,723.8709677,220,Lewis,Washington,West Region,Pacific Division
G53043,2015,Jan,31360.41935,136.2580645,1.790322581,-3.596774194,482.5806452,31,Lincoln,Washington,West Region,Pacific Division
G53045,2015,Jan,31460.70968,123.2516129,9.580645161,2.887096774,765.1612903,313,Mason,Washington,West Region,Pacific Division
G53047,2015,Jan,30914.48387,140.0774194,1.096774194,-4.693548387,445.1612903,26,Okanogan,Washington,West Region,Pacific Division
G53049,2015,Jan,31817.48387,129.3419355,10.43548387,2.951612903,769.0322581,411,Pacific,Washington,West Region,Pacific Division
G53051,2015,Jan,30914.48387,134.5032258,0.822580645,-4.725806452,445.1612903,75,Pend Oreille,Washington,West Region,Pacific Division
G53053,2015,Jan,31616.80645,119.0193548,9.741935484,3.032258065,771.6129032,167,Pierce,Washington,West Region,Pacific Division
G53055,2015,Jan,30914.48387,107.9741935,8.85483871,3.661290323,806.4516129,105,San Juan,Washington,West Region,Pacific Division
